374,0.000041,0
375,0.000062,0
376,0.000040,0
377,0.000106,1
378,0.000064,0
379,0.000042,0
380,0.000063,0
381,0.000041,0
382,0.000040,0
383,0.000063,0
384,0.000039,0
385,0.000040,0
386,0.000105,1
387,0.000062,0
388,0.000064,0
389,0.000066,0
390,0.000090,0
391,0.000040,0
392,0.000086,0
393,0.000040,0
394,0.000039,0
395,0.000039,0
396,0.000063,0
397,0.000117,104
398,0.000109,2
399,0.000090,0
400,0.000040,0
401,0.000068,3
402,0.000046,2
403,0.000045,2
404,0.000026,1
405,0.000054,5
406,0.000083,4
407,0.000045,2
408,0.000026,1
409,0.000047,2
410,0.000045,2
411,0.000045,2
412,0.000102,5
413,0.000048,2
414,0.000048,2
415,0.000027,1
416,0.000027,1
417,0.000047,2
418,0.000048,2
419,0.000047,2
420,0.000048,2
421,0.000028,1
422,0.000048,2
423,0.000027,1
424,0.000047,2
425,0.000086,4
426,0.000047,2
427,0.000047,2
428,0.000046,2
429,0.000028,1
430,0.000047,2
431,0.000046,2
432,0.000046,2
433,0.000047,2
434,0.000046,2
435,0.000085,4
436,0.000067,5
437,0.000048,2
438,0.000046,2
439,0.000046,2
440,0.000047,2
441,0.000065,3
442,0.000026,1
443,0.000047,2
444,0.000047,2
445,0.000047,2
446,0.000046,2
447,0.000066,3
448,0.000118,6
449,0.000065,3
450,0.000047,2
451,0.000046,2
452,0.000065,3
453,0.000084,4
454,0.000065,3
455,0.000026,1
456,0.000045,2
457,0.000080,4
458,0.000026,1
459,0.000046,2
460,0.000046,2
461,0.000027,1
462,0.000066,5
463,0.000073,3
464,0.000028,1
465,0.000086,4
466,0.000047,2
467,0.000103,5
468,0.000047,2
469,0.000046,2
470,0.000046,2
471,0.000047,4
472,0.000082,4
473,0.000045,2
474,0.000026,1
475,0.000048,2
476,0.000047,2
477,0.000027,1
478,0.000047,2
479,0.000028,1
480,0.000027,1
481,0.000085,4
482,0.000046,2
483,0.000064,3
484,0.000044,2
485,0.000026,1
486,0.000064,3
487,0.000064,3
488,0.000044,2
489,0.000026,1
490,0.000046,2
491,0.000099,5
492,0.000026,1
493,0.000025,1
494,0.000046,2
495,0.000026,1
496,0.000044,2
497,0.000100,5
498,0.000026,1
499,0.000045,2
500,0.000027,1
501,0.000026,1
502,0.000027,1
503,0.000047,2
504,0.000027,1
505,0.000027,1
506,0.000026,1
507,0.000065,3
508,0.000026,1
509,0.000025,1
510,0.000027,1
511,0.000026,1
512,0.000421,23
513,0.000027,1
514,0.000046,2
515,0.000081,4
516,0.000026,1
517,0.000025,1
518,0.000025,1
519,0.000047,2
520,0.000247,13
521,0.000103,5
522,0.000050,2
523,0.000063,3
524,0.000062,3
525,0.000026,1
526,0.000045,2
527,0.000025,1
528,0.000044,2
529,0.000045,2
530,0.000025,1
531,0.000025,1
532,0.000046,2
533,0.000046,2
534,0.000046,2
535,0.000027,1
536,0.000025,1
537,0.000046,2
538,0.000044,2
539,0.000047,2
540,0.000027,1
541,0.000062,3
542,0.000044,2
543,0.000045,2
544,0.000080,4
545,0.000412,22
546,0.000099,5
547,0.000026,1
548,0.000044,2
549,0.000062,3
550,0.000027,1
551,0.000026,1
552,0.000046,2
553,0.000101,5
554,0.000026,1
555,0.000062,3
556,0.000025,1
557,0.000025,1
558,0.000025,1
559,0.000025,1
560,0.000025,1
561,0.000045,2
562,0.000026,1
563,0.000025,1
564,0.000045,2
565,0.000026,1
566,0.000045,2
567,0.000083,4
568,0.000027,1
569,0.000027,1
570,0.000026,1
571,0.000027,1
572,0.000027,1
573,0.000047,2
574,0.000027,1
575,0.000026,1
576,0.000260,13
577,0.000029,1
578,0.000065,3
579,0.000101,5
580,0.000063,3
581,0.000026,1
582,0.000062,3
583,0.000044,2
584,0.000046,2
585,0.000026,1
586,0.000044,2
587,0.000025,1
588,0.000025,1
589,0.000025,1
590,0.000063,3
591,0.000025,1
592,0.000097,5
593,0.000046,2
594,0.000027,1
595,0.000047,2
596,0.000026,1
597,0.000026,1
598,0.000027,1
599,0.000026,1
600,0.000026,1
601,0.000071,0
602,0.000053,1
603,0.000147,0
604,0.000067,0
605,0.000053,1
606,0.000067,0
607,0.000067,0
608,0.000052,1
609,0.000050,1
610,0.000097,0
611,0.000052,1
612,0.000185,0
613,0.000081,1
614,0.000065,0
615,0.000119,0
616,0.000068,0
617,0.000052,1
618,0.000182,0
619,0.000052,1
620,0.000668,1
621,0.000068,0
622,0.000092,0
623,0.000050,1
624,0.000079,1
625,0.000065,0
626,0.000052,1
627,0.000067,0
628,0.000053,1
629,0.000092,0
630,0.000064,0
631,0.000120,0
632,0.000050,1
633,0.000051,1
634,0.000050,1
635,0.000066,0
636,0.000123,0
637,0.000067,0
638,0.000066,0
639,0.000151,0
640,0.000067,0
641,0.000122,0
642,0.000052,1
643,0.000092,0
644,0.000065,0
645,0.000050,1
646,0.000091,0
647,0.000064,0
648,0.000066,0
649,0.000181,0
650,0.000053,1
651,0.000181,0
652,0.000120,0
653,0.000065,0
654,0.000050,1
655,0.000068,0
656,0.000051,1
657,0.000065,0
658,0.000118,0
659,0.000220,1
660,0.000066,0
661,0.000078,1
662,0.000064,0
663,0.000067,0
664,0.000356,1
665,0.000052,1
666,0.000065,0
667,0.000050,1
668,0.000063,0
669,0.000065,0
670,0.000068,0
671,0.000049,1
672,0.000065,0
673,0.000145,0
674,0.000079,1
675,0.000065,0
676,0.000052,1
677,0.000096,0
678,0.000067,0
679,0.000067,0
680,0.000066,0
681,0.000065,0
682,0.000051,1
683,0.000065,0
684,0.000095,0
685,0.000053,1
686,0.000053,1
687,0.000051,1
688,0.000067,0
689,0.000069,0
690,0.000052,1
691,0.000082,1
692,0.000066,0
693,0.000052,1
694,0.000068,0
695,0.000068,0
696,0.000197,1
697,0.000066,0
698,0.000053,1
699,0.000080,1
700,0.000147,0
701,0.000028,0
702,0.000028,0
703,0.000027,0
704,0.000533,24
705,0.000029,0
706,0.000051,1
707,0.000050,1
708,0.000029,0
709,0.000028,0
710,0.000027,0
711,0.000029,0
712,0.000029,0
713,0.000078,2
714,0.000030,0
715,0.000029,0
716,0.000029,0
717,0.000029,0
718,0.000052,1
719,0.000029,0
720,0.000028,0
721,0.000027,0
722,0.000028,0
723,0.000027,0
724,0.000029,0
725,0.000029,0
726,0.000029,0
727,0.000028,0
728,0.000028,0
729,0.000028,0
730,0.000027,0
731,0.000028,0
732,0.000028,0
733,0.000027,0
734,0.000028,0
735,0.000027,0
736,0.000027,0
737,0.000028,0
738,0.000028,0
739,0.000073,2
740,0.000028,0
741,0.000028,0
742,0.000028,0
743,0.000028,0
744,0.000028,0
745,0.000028,0
746,0.000028,0
747,0.000028,0
748,0.000029,0
749,0.000028,0
750,0.000028,0
751,0.000028,0
752,0.000029,0
753,0.000029,0
754,0.000028,0
755,0.000028,0
756,0.000053,1
757,0.000030,0
758,0.000029,0
759,0.000029,0
760,0.000029,0
761,0.000028,0
762,0.000028,0
763,0.000029,0
764,0.000028,0
765,0.000029,0
766,0.000028,0
767,0.000029,0
768,0.000029,0
769,0.000033,0
770,0.000030,0
771,0.000030,0
772,0.000029,0
773,0.000029,0
774,0.000029,0
775,0.000028,0
776,0.000053,1
777,0.000029,0
778,0.000029,0
779,0.000028,0
780,0.000028,0
781,0.000028,0
782,0.000029,0
783,0.000029,0
784,0.000028,0
785,0.000028,0
786,0.000029,0
787,0.000028,0
788,0.000028,0
789,0.000053,1
790,0.000074,2
791,0.000028,0
792,0.000029,0
793,0.000029,0
794,0.000029,0
795,0.000030,0
796,0.000029,0
797,0.000028,0
798,0.000029,0
799,0.000029,0
800,0.000028,0
801,0.000045,1
802,0.000045,2
803,0.000044,1
804,0.000044,4
805,0.000062,2
806,0.000042,1
807,0.000099,4
808,0.000044,1
809,0.000044,4
810,0.000043,1
811,0.000044,1
812,0.000027,0
813,0.000044,1
814,0.000043,1
815,0.000043,1
816,0.000043,1
817,0.000044,1
818,0.000026,0
819,0.000026,0
820,0.000026,0
821,0.000045,1
822,0.000026,0
823,0.000063,2
824,0.000026,0
825,0.000101,4
826,0.000044,1
827,0.000043,1
828,0.000043,3
829,0.000047,1
830,0.000042,1
831,0.000027,0
832,0.000026,0
833,0.000044,1
834,0.000043,1
835,0.000027,0
836,0.000044,1
837,0.000026,0
838,0.000213,10
839,0.000045,1
840,0.000044,1
841,0.000042,1
842,0.000043,1
843,0.000080,3
844,0.000042,1
845,0.000078,3
846,0.000061,2
847,0.000042,1
848,0.000025,0
849,0.000025,0
850,0.000042,1
851,0.000096,4
852,0.000043,1
853,0.000063,2
854,0.000043,1
855,0.000044,3
856,0.000027,0
857,0.000027,0
858,0.000030,0
859,0.000044,1
860,0.000044,1
861,0.000043,1
862,0.000063,2
863,0.000043,1
864,0.000026,0
865,0.000079,3
866,0.000062,2
867,0.000444,23
868,0.000044,1
869,0.000043,1
870,0.000061,4
871,0.000026,0
872,0.000026,0
873,0.000025,0
874,0.000043,1
875,0.000044,1
876,0.000045,1
877,0.000043,1
878,0.000027,0
879,0.000025,0
880,0.000061,2
881,0.000114,5
882,0.000026,0
883,0.000025,0
884,0.000043,1
885,0.000027,0
886,0.000062,2
887,0.000027,0
888,0.000061,2
889,0.000043,1
890,0.000096,4
891,0.000042,1
892,0.000042,1
893,0.000207,10
894,0.000026,0
895,0.000026,0
896,0.000043,1
897,0.000042,3
898,0.000042,1
899,0.000042,1
900,0.000042,1
901,0.000047,1
902,0.000410,21
903,0.000026,0
904,0.000064,2
905,0.000026,0
906,0.000025,0
907,0.000267,13
908,0.000045,1
909,0.000045,1
910,0.000025,0
911,0.000025,0
912,0.000025,0
913,0.000025,0
914,0.000024,0
915,0.000046,1
916,0.000025,0
917,0.000100,4
918,0.000026,0
919,0.000025,0
920,0.000026,0
921,0.000026,0
922,0.000047,1
923,0.000046,1
924,0.000026,0
925,0.000027,0
926,0.000025,0
927,0.000101,4
928,0.000101,4
929,0.000046,1
930,0.000101,4
931,0.000026,0
932,0.000063,2
933,0.000025,0
934,0.000352,18
935,0.000241,12
936,0.000026,0
937,0.000046,1
938,0.000046,1
939,0.000297,12
940,0.000100,4
941,0.000026,0
942,0.000025,0
943,0.000045,1
944,0.000026,0
945,0.000046,1
946,0.000025,0
947,0.000026,0
948,0.000405,21
949,0.000026,0
950,0.000063,2
951,0.000025,0
952,0.000027,0
953,0.000027,0
954,0.000026,0
955,0.000026,0
956,0.000026,0
957,0.000025,0
958,0.000065,2
959,0.000027,0
960,0.000025,0
961,0.000063,2
962,0.000101,4
963,0.000098,4
964,0.000025,0
965,0.000025,0
966,0.000027,0
967,0.000026,0
968,0.000048,1
969,0.000026,0
970,0.000026,0
971,0.000047,1
972,0.000026,0
973,0.000047,1
974,0.000026,0
975,0.000066,2
976,0.000047,1
977,0.000026,0
978,0.000026,0
979,0.000046,1
980,0.000025,0
981,0.000025,0
982,0.000025,0
983,0.000026,0
984,0.000050,1
985,0.000026,0
986,0.000411,21
987,0.000066,2
988,0.000047,1
989,0.000026,0
990,0.000046,1
991,0.000050,1
992,0.000047,1
993,0.000026,0
994,0.000047,1
995,0.000027,0
996,0.000105,4
997,0.000026,0
998,0.000103,4
999,0.000046,1
1000,0.000045,1
1001,0.000029,1
1002,0.027343,15955
1003,0.023388,15952
1004,0.000083,2
1005,0.000030,1
1006,0.024747,15953
1007,0.000035,1
1008,0.026117,15952
1009,0.000035,1
1010,0.000077,2
1011,0.025884,15952
1012,0.000085,2
1013,0.000081,2
1014,0.000073,2
1015,0.000031,1
1016,0.025234,15952
1017,0.000083,2
1018,0.024810,15952
1019,0.025144,15952
1020,0.000036,1
1021,0.025615,15952
1022,0.000035,1
1023,0.025370,15952
1024,0.026445,15952
1025,0.000037,1
1026,0.000031,1
1027,0.000030,1
1028,0.025728,15952
1029,0.000035,1
1030,0.000034,1
1031,0.000075,2
1032,0.000034,1
1033,0.000074,2
1034,0.000071,2
1035,0.000030,1
1036,0.000029,1
1037,0.000071,2
1038,0.026000,15958
1039,0.000036,1
1040,0.025918,15952
1041,0.000036,1
1042,0.026147,15953
1043,0.000081,2
1044,0.000031,1
1045,0.000073,2
1046,0.000030,1
1047,0.000033,1
1048,0.000073,2
1049,0.027904,15953
1050,0.000035,1
1051,0.000030,1
1052,0.000029,1
1053,0.000029,1
1054,0.000033,1
1055,0.025957,15952
1056,0.000035,1
1057,0.000080,2
1058,0.000077,2
1059,0.025897,15952
1060,0.000077,2
1061,0.025735,15952
1062,0.025605,15952
1063,0.000035,1
1064,0.000030,1
1065,0.000029,1
1066,0.000028,1
1067,0.000081,2
1068,0.000031,1
1069,0.000030,1
1070,0.000030,1
1071,0.000074,2
1072,0.000073,2
1073,0.000034,1
1074,0.000029,1
1075,0.000076,2
1076,0.025075,15952
1077,0.000037,1
1078,0.000031,1
1079,0.000031,1
1080,0.026129,15952
1081,0.025800,15952
1082,0.000078,2
1083,0.000035,1
1084,0.000030,1
1085,0.025901,15952
1086,0.000038,1
1087,0.025495,15952
1088,0.000035,1
1089,0.025747,15952
1090,0.000035,1
1091,0.000031,1
1092,0.025806,15952
1093,0.000036,1
1094,0.000078,2
1095,0.025590,15952
1096,0.000036,1
1097,0.000030,1
1098,0.000029,1
1099,0.000028,1
1100,0.026247,15952
1101,0.157600,266056
1102,0.000087,1
1103,0.000058,1
1104,0.000053,1
1105,0.000051,1
1106,0.000029,1
1107,0.000029,1
1108,0.000029,1
1109,0.000028,1
1110,0.000029,1
1111,0.000029,1
1112,0.000028,1
1113,0.000028,1
1114,0.000028,1
1115,0.000027,1
1116,0.000030,1
1117,0.000028,1
1118,0.000029,1
1119,0.000028,1
1120,0.000032,1
1121,0.000028,1
1122,0.000028,1
1123,0.000027,1
1124,0.000027,1
1125,0.000028,1
1126,0.000027,1
1127,0.000028,1
1128,0.000029,1
1129,0.000029,1
1130,0.000030,1
1131,0.000029,1
1132,0.000029,1
1133,0.000029,1
1134,0.000030,1
1135,0.000028,1
1136,0.000028,1
1137,0.000028,1
1138,0.000028,1
1139,0.000027,1
1140,0.000029,1
1141,0.000028,1
1142,0.000027,1
1143,0.000027,1
1144,0.000031,1
1145,0.000027,1
1146,0.000027,1
1147,0.000027,1
1148,0.000027,1
1149,0.000027,1
1150,0.000027,1
1151,0.000027,1
1152,0.000030,1
1153,0.000029,1
1154,0.000029,1
1155,0.000029,1
1156,0.000029,1
1157,0.000029,1
1158,0.000029,1
1159,0.000029,1
1160,0.000028,1
1161,0.000027,1
1162,0.000028,1
1163,0.000027,1
1164,0.000143,59
1165,0.000032,1
1166,0.000029,1
1167,0.000029,1
1168,0.000028,1
1169,0.000030,1
1170,0.000028,1
1171,0.000030,1
1172,0.000029,1
1173,0.000030,1
1174,0.000029,1
1175,0.000028,1
1176,0.000028,1
1177,0.000028,1
1178,0.000031,1
1179,0.000028,1
1180,0.000028,1
1181,0.159729,266055
1182,0.000290,56
1183,0.000055,1
1184,0.000050,1
1185,0.000214,50
1186,0.000037,1
1187,0.000036,1
1188,0.000035,1
1189,0.000036,1
1190,0.000035,1
1191,0.000036,1
1192,0.000035,1
1193,0.000035,1
1194,0.000037,1
1195,0.000035,1
1196,0.154819,266055
1197,0.000049,1
1198,0.000032,1
1199,0.000030,1
1200,0.000030,1
1201,0.201042,240
1202,0.195132,175
1203,0.195742,170
1204,0.203515,245
1205,0.200710,205
1206,0.200283,275
1207,0.213151,240
1208,0.189317,175
1209,0.193192,105
1210,0.200343,210
1211,0.196312,240
1212,0.195391,240
1213,0.190538,210
1214,0.190033,205
1215,0.189993,210
1216,0.195866,245
1217,0.183920,210
1218,0.188507,205
1219,0.175834,240
1220,0.191952,245
1221,0.192148,280
1222,0.186415,210
1223,0.165790,200
1224,0.189524,245
1225,0.193099,280
1226,0.183527,240
1227,0.199201,200
1228,0.181587,210
1229,0.193239,270
1230,0.185614,245
1231,0.184563,175
1232,0.119101,175
1233,0.203049,275
1234,0.194088,240
1235,0.177627,210
1236,0.165604,235
1237,0.186298,240
1238,0.175174,245
1239,0.180827,140
1240,0.187782,245
1241,0.199447,280
1242,0.192935,270
1243,0.177477,245
1244,0.195618,175
1245,0.193374,245
1246,0.194817,240
1247,0.178672,175
1248,0.183480,275
1249,0.173231,280
1250,0.186949,280
1251,0.181865,240
1252,0.185046,245
1253,0.178013,240
1254,0.181574,210
1255,0.181957,240
1256,0.172227,205
1257,0.175108,210
1258,0.191263,275
1259,0.201299,245
1260,0.190075,275
1261,0.192002,275
1262,0.195721,280
1263,0.195467,245
1264,0.191552,240
1265,0.185860,245
1266,0.189578,240
1267,0.194570,275
1268,0.189269,240
1269,0.180847,210
1270,0.183019,240
1271,0.185609,210
1272,0.192632,210
1273,0.188391,170
1274,0.172352,205
1275,0.189993,280
1276,0.193240,200
1277,0.171128,205
1278,0.196628,240
1279,0.191065,275
1280,0.191942,175
1281,0.196070,135
1282,0.179680,205
1283,0.197632,240
1284,0.198268,240
1285,0.181449,175
1286,0.181806,240
1287,0.192051,140
1288,0.189059,210
1289,0.188826,245
1290,0.181169,240
1291,0.193633,245
1292,0.180265,140
1293,0.198275,275
1294,0.201597,245
1295,0.182467,245
1296,0.179144,210
1297,0.178886,170
1298,0.189056,275
1299,0.191390,210
1300,0.188707,240
1301,0.000117,0
1302,0.000052,0
1303,0.000083,0
1304,0.000082,0
1305,0.000079,0
1306,0.000047,0
1307,0.000080,0
1308,0.000047,0
1309,0.000046,0
1310,0.000049,0
1311,0.000051,0
1312,0.000046,0
1313,0.000046,0
1314,0.000047,0
1315,0.049137,316689
1316,0.000061,0
1317,0.026268,263055
1318,0.000139,0
1319,0.000067,0
1320,0.000188,223
1321,0.000043,0
1322,0.000071,0
1323,0.000041,0
1324,0.000040,0
1325,0.000040,0
1326,0.000040,0
1327,0.000073,0
1328,0.000070,0
1329,0.000043,0
1330,0.000040,0
1331,0.000042,0
1332,0.000072,0
1333,0.000040,0
1334,0.000040,0
1335,0.000069,0
1336,0.000067,0
1337,0.048023,316689
1338,0.000096,0
1339,0.000076,0
1340,0.000074,0
1341,0.000070,0
1342,0.000044,0
1343,0.000042,0
1344,0.000041,0
1345,0.000041,0
1346,0.000070,0
1347,0.000042,0
1348,0.025160,263055
1349,0.026013,269830
1350,0.000095,0
1351,0.000052,0
1352,0.000126,30
1353,0.000073,0
1354,0.000042,0
1355,0.000043,0
1356,0.000043,0
1357,0.000043,0
1358,0.000070,0
1359,0.000068,0
1360,0.000042,0
1361,0.000071,0
1362,0.000070,0
1363,0.000068,0
1364,0.000068,0
1365,0.000072,0
1366,0.000071,0
1367,0.000067,0
1368,0.025387,269830
1369,0.000091,0
1370,0.000074,0
1371,0.000071,0
1372,0.000043,0
1373,0.000043,0
1374,0.000135,223
1375,0.000042,0
1376,0.000041,0
1377,0.000068,0
1378,0.000041,0
1379,0.000040,0
1380,0.000067,0
1381,0.000070,0
1382,0.000041,0
1383,0.000040,0
1384,0.000069,0
1385,0.000041,0
1386,0.054160,316689
1387,0.000086,0
1388,0.000045,0
1389,0.000070,0
1390,0.000043,0
1391,0.000041,0
1392,0.000042,0
1393,0.000069,0
1394,0.000041,0
1395,0.000076,0
1396,0.000071,0
1397,0.000041,0
1398,0.000040,0
1399,0.000041,0
1400,0.000042,0
1401,0.259395,1171715
1402,0.253512,1188149
1403,0.260495,1207890
1404,0.261802,1222094
1405,0.268241,1257933
1406,0.255335,1188584
1407,0.256071,1197786
1408,0.258114,1211699
1409,0.245344,1127209
1410,0.271709,1290362
1411,0.235733,1064997
1412,0.264999,1254853
1413,0.250695,1151742
1414,0.266630,1251032
1415,0.261896,1224746
1416,0.272682,1228286
1417,0.262371,1217523
1418,0.251168,1162089
1419,0.278076,1327335
1420,0.265051,1240904
1421,0.261597,1227914
1422,0.256502,1102548
1423,0.256948,1193527
1424,0.267921,1270655
1425,0.264922,1255264
1426,0.269832,1263511
1427,0.246992,1141966
1428,0.263166,1228414
1429,0.282474,1335490
1430,0.253710,1180489
1431,0.273271,1297431
1432,0.243214,1114339
1433,0.238981,1108635
1434,0.260483,1224748
1435,0.279622,1330599
1436,0.270284,1283887
1437,0.277749,1333621
1438,0.260191,1219777
1439,0.211742,1028782
1440,0.252753,1201945
1441,0.279930,1345647
1442,0.268501,1303162
1443,0.264880,1277160
1444,0.272861,1305540
1445,0.254458,1206201
1446,0.243905,1154856
1447,0.273087,1299051
1448,0.254132,1191713
1449,0.246067,1136256
1450,0.275888,1324896
1451,0.259635,1246510
1452,0.258771,1231278
1453,0.276068,1334608
1454,0.267566,1279764
1455,0.255418,1189184
1456,0.266794,1280548
1457,0.263936,1260240
1458,0.272518,1299082
1459,0.271017,1292627
1460,0.245906,1152101
1461,0.215234,1041644
1462,0.255592,1203758
1463,0.259544,1215731
1464,0.261889,1247646
1465,0.247538,1170314
1466,0.264903,1272258
1467,0.262524,1158989
1468,0.259768,1180075
1469,0.273612,1292464
1470,0.270281,1294184
1471,0.249179,1114868
1472,0.264614,1255949
1473,0.265112,1253248
